task_id,puzzle_id,pair_index,emitted_candidates,distinct_candidate_grids,orbit_dispersion,majority_vote_mass,top2_vote_mass,top5_vote_mass,mean_candidate_multiplicity,max_candidate_multiplicity,singleton_grid_fraction,invalid_emissions,invalid_emission_fraction,b1_correct,d_count_distinct,d_count_multiset,d_count_non_identical_support,split
551d5bf1#0,551d5bf1,0,576,28,0.0040401088179485845,0.8333333333333334,0.8871527777777778,0.9444444444444444,20.571428571428573,480,0.6071428571428571,0,0.0,1.0,0.2767862926631847,0.2509446027969931,0.14353034973872683,dev
55783887#0,55783887,0,1001,243,0.05663511966983026,0.2177822177822178,0.43456543456543456,0.5814185814185814,4.1193415637860085,218,0.7613168724279835,0,0.0,1.0,-0.014224640906642695,0.03168807859718278,0.012714428567372897,dev
575b1a71#0,575b1a71,0,1001,428,0.05829315255283052,0.03996003996003996,0.07692307692307693,0.15984015984015984,2.338785046728972,40,0.7289719626168224,0,0.0,0.0,0.1333327356746181,0.11743809403449806,0.07157502358814567,dev
5783df64#0,5783df64,0,1001,60,0.10279984765116157,0.7932067932067932,0.8571428571428572,0.8931068931068932,16.683333333333334,794,0.6,0,0.0,1.0,0.34906581219729355,0.405224288577278,0.33028748713067735,test
5833af48#0,5833af48,0,1001,995,0.8519455960073344,0.002997002997002997,0.005994005994005994,0.010989010989010988,1.0060301507537688,3,0.9959798994974874,0,0.0,0.0,-0.043805319143744546,-0.04311404905252561,-0.0458246097835036,dev
58743b76#0,58743b76,0,1001,700,0.05342024369671872,0.03596403596403597,0.059940059940059943,0.1088911088911089,1.43,36,0.8614285714285714,0,0.0,0.0,0.24859228703112007,0.24511257192432542,0.24022864210834022,dev
58e15b12#0,58e15b12,0,1001,1000,0.11342441271951142,0.001998001998001998,0.002997002997002997,0.005994005994005994,1.001,2,0.999,0,0.0,0.0,-0.04663453604956021,-0.04663453604956021,-0.04663453604956021,dev
59341089#0,59341089,0,1001,1,0.0,1.0,1.0,1.0,1001.0,1001,0.0,0,0.0,1.0,,,,test
5a5a2103#0,5a5a2103,0,1001,142,0.03571784802515521,0.5264735264735265,0.7452547452547453,0.8031968031968032,7.049295774647887,527,0.7676056338028169,0,0.0,1.0,0.10192052046463358,0.03192117493410141,0.005255971906866512,test
5af49b42#0,5af49b42,0,1001,843,0.04321024805154716,0.011988011988011988,0.021978021978021976,0.04295704295704295,1.1874258600237249,12,0.9098457888493475,0,0.0,0.0,0.23951985417111277,0.2699389125589996,0.2657391542144311,test
5b526a93#0,5b526a93,0,576,404,0.0849768202108716,0.10590277777777778,0.1736111111111111,0.24652777777777776,1.4257425742574257,61,0.9356435643564357,0,0.0,1.0,0.0629369266857278,0.06740970616745927,0.048853331250269964,test
5b692c0f#0,5b692c0f,0,1001,988,0.0499615983330961,0.004995004995004995,0.006993006993006993,0.012987012987012988,1.013157894736842,5,0.9898785425101214,1,0.000999000999000999,0.0,0.13274588582940017,0.1328521390805035,0.13260421386443566,dev
5b6cbef5#0,5b6cbef5,0,1001,1,0.0,1.0,1.0,1.0,1001.0,1001,0.0,0,0.0,1.0,,,,dev
5d2a5c43#0,5d2a5c43,0,1001,5,0.002328341029178116,0.996003996003996,0.997002997002997,0.9999999999999999,200.2,997,0.8,1,0.000999000999000999,1.0,0.7254762501100117,0.7254762501100117,-0.36273812505500586,test
5d2a5c43#1,5d2a5c43,1,1001,8,0.0007480866480247261,0.9920079920079921,0.9940059940059941,0.997002997002997,125.125,993,0.75,0,0.0,1.0,0.3375263702778072,0.7222222222222222,-0.29974271363172633,test
5ffb2104#0,5ffb2104,0,1001,851,0.18224762256900173,0.017982017982017984,0.03496503496503497,0.06693306693306694,1.1762632197414806,18,0.9294947121034077,0,0.0,0.0,0.2858043372285685,0.319906086036953,0.3155834127170938,dev
604001fa#0,604001fa,0,1001,330,0.11139696234364116,0.03496503496503497,0.06293706293706294,0.14185814185814188,3.033333333333333,35,0.6545454545454545,0,0.0,0.0,0.1687145095140583,0.15152661466049944,0.1082467722982113,test
60a26a3e#0,60a26a3e,0,576,90,0.024717613012331552,0.5572916666666666,0.6128472222222222,0.7291666666666666,6.4,321,0.7222222222222222,0,0.0,1.0,0.31474108954452873,0.30777073454588516,0.2771563813332446,test
60c09cac#0,60c09cac,0,1001,48,0.027669784346267545,0.9080919080919081,0.9180819180819181,0.9390609390609391,20.854166666666668,909,0.6875,0,0.0,1.0,0.13135600098505143,0.154663976696162,-0.03168693106820428,dev
626c0bcc#0,626c0bcc,0,1001,483,0.1842838570004408,0.04395604395604396,0.08291708291708291,0.15184815184815184,2.072463768115942,44,0.7453416149068323,0,0.0,0.0,0.10047923367939675,0.1255594691715588,0.11233373848957433,dev
62ab2642#0,62ab2642,0,1001,300,0.2211042384159323,0.26373626373626374,0.3366633366633367,0.4635364635364636,3.3366666666666664,264,0.78,0,0.0,0.0,0.06966016698390884,0.049026635952019025,0.0217434827454608,dev
62b74c02#0,62b74c02,0,1001,22,0.011301525713789617,0.8361638361638362,0.8631368631368631,0.922077922077922,45.5,837,0.22727272727272727,0,0.0,1.0,0.38131080491590746,0.14123283939951053,-0.09453488443676915,dev
639f5a19#0,639f5a19,0,1001,1001,0.2178633259709677,0.000999000999000999,0.001998001998001998,0.004995004995004995,1.0,1,1.0,0,0.0,0.0,,,,test
642248e4#0,642248e4,0,1001,493,0.02556002794482093,0.04995004995004995,0.08691308691308691,0.15984015984015984,2.030425963488844,50,0.7525354969574036,0,0.0,0.0,0.15457911237325364,0.27294883782367435,0.2615835842448152,dev
642d658d#0,642d658d,0,1001,9,0.5261431874818487,0.5344655344655345,0.968031968031968,0.9910089910089909,111.22222222222223,535,0.1111111111111111,1,0.000999000999000999,1.0,,1.0,,dev
64a7c07e#0,64a7c07e,0,72,60,0.10690211415014883,0.05555555555555555,0.09722222222222221,0.19444444444444442,1.2,4,0.8666666666666667,0,0.0,0.0,0.2659743195308753,0.28329095526624,0.23951946691309112,test
66e6c45b#0,66e6c45b,0,1001,4,0.0008722546185083724,0.996003996003996,0.9980019980019981,1.0,250.25,997,0.5,0,0.0,1.0,0.05555555555555556,0.632455532033676,-0.21081851067789195,test
66f2d22f#0,66f2d22f,0,1001,5,0.0024942233448183027,0.996003996003996,0.997002997002997,0.9999999999999999,200.2,997,0.8,0,0.0,1.0,0.7071067811865475,0.7071067811865475,-0.35355339059327373,dev
67636eac#0,67636eac,0,1001,552,0.7006357389527431,0.0959040959040959,0.13186813186813187,0.2017982017982018,1.8134057971014492,96,0.8496376811594203,0,0.0,0.0,0.2657909255827401,0.27592284822139723,0.25519946373292374,test
67b4a34d#0,67b4a34d,0,1001,972,0.6897662776783655,0.002997002997002997,0.005994005994005994,0.012987012987012988,1.0298353909465021,3,0.9732510288065843,0,0.0,0.0,0.07618225539932341,0.08328425691033858,0.07931945662450272,test
