task_id,puzzle_id,pair_index,emitted_candidates,distinct_candidate_grids,orbit_dispersion,majority_vote_mass,top2_vote_mass,top5_vote_mass,mean_candidate_multiplicity,max_candidate_multiplicity,singleton_grid_fraction,invalid_emissions,invalid_emission_fraction,b1_correct,d_count_distinct,d_count_multiset,d_count_non_identical_support,split
09c534e7#0,09c534e7,0,1001,474,0.06517502714657808,0.07292707292707293,0.11388611388611389,0.20179820179820182,2.111814345991561,73,0.7616033755274262,0,0.0,0.0,-0.06730293148281373,0.14060935311659484,0.09417597311759514,test
0a1d4ef5#0,0a1d4ef5,0,1001,774,0.7153325751149384,0.01998001998001998,0.03696303696303696,0.07292707292707291,1.29328165374677,20,0.8953488372093024,0,0.0,0.0,-0.11847687548969983,0.16375137949510024,0.1474402219654924,dev
0a2355a6#0,0a2355a6,0,1001,925,0.2978325839177344,0.003996003996003996,0.006993006993006993,0.015984015984015984,1.0821621621621622,4,0.9264864864864865,0,0.0,0.0,0.0022125417592417434,0.06131324007970516,0.022795204338737,dev
0b17323b#0,0b17323b,0,288,187,0.18405885610407513,0.027777777777777776,0.048611111111111105,0.10763888888888887,1.5401069518716577,8,0.7754010695187166,0,0.0,0.0,0.29269463883045194,0.3459616691722137,0.31838525088030817,dev
0bb8deee#0,0bb8deee,0,1001,269,0.4250285067303652,0.04295704295704296,0.08391608391608392,0.18181818181818182,3.721189591078067,43,0.6171003717472119,0,0.0,0.0,0.0966279921285082,0.2800227097524258,0.24704985743981223,dev
0becf7df#0,0becf7df,0,1001,739,0.9301208868577854,0.030969030969030968,0.058941058941058944,0.11588411588411589,1.354533152909337,31,0.8849797023004059,1,0.000999000999000999,0.0,-0.14939328741966718,-0.08991815045227275,-0.11670857608789953,dev
0c786b71#0,0c786b71,0,1001,890,0.9103480417389367,0.027972027972027972,0.03796203796203796,0.04895104895104895,1.1247191011235955,28,0.9269662921348315,10,0.00999000999000999,0.0,0.0661113556960672,0.07605202072302295,0.052921341476667945,test
0c9aba6e#0,0c9aba6e,0,1001,563,0.4150300244089973,0.16583416583416583,0.18281718281718282,0.22477522477522477,1.77797513321492,166,0.7921847246891652,0,0.0,0.0,0.19060209046254412,0.19427440904718374,0.1884596505648631,dev
0d87d2a6#0,0d87d2a6,0,576,531,0.08830865458290693,0.026041666666666668,0.045138888888888895,0.06944444444444445,1.0847457627118644,15,0.9774011299435028,0,0.0,0.0,-0.05241303895392064,0.0007705465011210976,-0.006581245449373285,dev
0e671a1a#0,0e671a1a,0,1001,149,0.22374088562432126,0.7252747252747253,0.7382617382617382,0.7732267732267732,6.718120805369128,726,0.697986577181208,0,0.0,0.0,0.05032200234916932,0.08685368048421964,-0.177285168531866,test
0f63c0b9#0,0f63c0b9,0,1001,100,0.13459778240685516,0.8561438561438561,0.8631368631368631,0.8801198801198802,10.01,857,0.77,2,0.001998001998001998,0.0,-0.11635638328088327,-0.0009339771879152853,-0.24019598838538161,dev
103eff5b#0,103eff5b,0,1001,775,0.367816069331941,0.023976023976023976,0.03696303696303696,0.06493506493506493,1.2916129032258064,24,0.8864516129032258,0,0.0,0.0,0.03517824281398558,0.07685641746917042,0.05612365898068518,test
11e1fe23#0,11e1fe23,0,1001,259,0.0996754135622745,0.5974025974025974,0.6073926073926074,0.6303696303696303,3.864864864864865,598,0.6988416988416989,2,0.001998001998001998,0.0,0.22633514505887167,0.22873257416937204,0.18452127059350495,dev
12422b43#0,12422b43,0,1001,921,0.18688738507151204,0.015984015984015984,0.021978021978021976,0.03196803196803197,1.0868621064060804,16,0.9435396308360477,0,0.0,0.0,0.1347650472038367,0.15019860157952378,0.14815620001147706,test
12997ef3#0,12997ef3,0,1001,527,0.8325869541373339,0.08891108891108891,0.16283716283716282,0.23076923076923075,1.8994307400379506,89,0.777988614800759,0,0.0,0.0,0.11457333230901237,0.2839507920751318,0.2502385812856544,test
12997ef3#1,12997ef3,1,1001,402,0.8865032179230123,0.05194805194805195,0.0999000999000999,0.22377622377622378,2.490049751243781,52,0.7487562189054726,0,0.0,0.0,0.2037905057231195,0.2907116483195425,0.24346853948838365,test
12eac192#0,12eac192,0,1001,623,0.9289229931992593,0.03796203796203796,0.05794205794205794,0.10889110889110888,1.6067415730337078,38,0.7704654895666132,0,0.0,0.0,0.13738810580516925,0.20061761997746877,0.16361173002382629,dev
136b0064#0,136b0064,0,1001,826,0.21159300663873482,0.02097902097902098,0.03996003996003996,0.060939060939060936,1.2118644067796611,21,0.9007263922518159,0,0.0,0.0,0.07722287274254784,0.10855333434314432,0.10441282464696397,test
13713586#0,13713586,0,1001,953,0.6601690212282791,0.01898101898101898,0.03296703296703297,0.04195804195804197,1.050367261280168,19,0.9832109129066107,0,0.0,0.0,0.12441653008410038,0.1267617724899676,0.11888760429111626,test
137f0df0#0,137f0df0,0,1001,402,0.15339657341878055,0.36863136863136864,0.3856143856143856,0.4265734265734266,2.490049751243781,369,0.7835820895522388,0,0.0,0.0,0.38188766223350257,0.39003741778911233,0.37242681296184704,dev
140c817e#0,140c817e,0,1001,443,0.18629726055208673,0.056943056943056944,0.08691308691308691,0.13686313686313686,2.259593679458239,57,0.6117381489841986,0,0.0,0.0,0.39304978836096494,0.4248278501845255,0.4109637599302802,dev
14754a24#0,14754a24,0,1001,536,0.6206233638238152,0.01998001998001998,0.03896103896103896,0.08191808191808192,1.867537313432836,20,0.6902985074626866,0,0.0,0.0,-0.16004319581152057,-0.12860278672721429,-0.2484543585486843,dev
15113be4#0,15113be4,0,1001,447,0.8697300488603051,0.09290709290709291,0.12987012987012986,0.1768231768231768,2.2393736017897092,93,0.6420581655480985,1,0.000999000999000999,0.0,0.040242260565755424,0.10670605649764105,0.0757494238301642,test
15663ba9#0,15663ba9,0,1001,971,0.27943670551386857,0.002997002997002997,0.005994005994005994,0.011988011988011988,1.030895983522142,3,0.9711637487126673,0,0.0,0.0,0.06349025320865734,0.06459921349945465,0.061703379400600306,test
15696249#0,15696249,0,1001,796,0.886633188193667,0.00999000999000999,0.01998001998001998,0.03596403596403597,1.2575376884422111,10,0.8404522613065326,10,0.00999000999000999,0.0,0.043256366802182054,0.08736387277239208,0.03951436396245826,dev
16b78196#0,16b78196,0,1001,996,0.11209511356094803,0.003996003996003996,0.005994005994005994,0.009990009990009992,1.0050200803212852,4,0.9969879518072289,0,0.0,0.0,-0.0373676194008703,-0.03724010919889019,-0.03736761951432935,test
17b80ad2#0,17b80ad2,0,1001,774,0.9440016435116112,0.017982017982017984,0.03196803196803197,0.06293706293706294,1.29328165374677,18,0.8901808785529716,0,0.0,0.0,0.09471422548213189,0.2335868765296141,0.2087248927490265,dev
17cae0c1#0,17cae0c1,0,1001,662,0.864849472669321,0.03496503496503497,0.05594405594405595,0.09890109890109891,1.512084592145015,35,0.7809667673716012,0,0.0,0.0,-0.02485343012890202,0.06513820559941977,0.03686236628937925,dev
18419cfa#0,18419cfa,0,576,397,0.9225032906638879,0.041666666666666664,0.0763888888888889,0.13541666666666669,1.45088161209068,24,0.8337531486146096,0,0.0,0.0,0.25097843552464594,0.3251044183401367,0.2881023028049827,test
184a9768#0,184a9768,0,1001,982,0.9740411823386972,0.004995004995004995,0.008991008991008992,0.01798201798201798,1.0193482688391038,5,0.9887983706720977,1,0.000999000999000999,0.0,-0.0062371915636462915,0.0054652315642195505,-0.011483732610580548,test
195ba7dc#0,195ba7dc,0,1001,357,0.3875397963055789,0.07292707292707293,0.11488511488511488,0.1978021978021978,2.803921568627451,73,0.45098039215686275,1,0.000999000999000999,0.0,0.15921460524340203,0.23485957908489527,0.20171883936398535,dev
1990f7a8#0,1990f7a8,0,72,70,0.8991332419078659,0.041666666666666664,0.05555555555555555,0.09722222222222224,1.0285714285714285,3,0.9857142857142858,0,0.0,0.0,0.053646934929218695,0.09537566918296343,0.0447069534586316,test
19bb5feb#0,19bb5feb,0,1001,950,0.799166908058565,0.005994005994005994,0.011988011988011988,0.024975024975024976,1.0536842105263158,6,0.9673684210526315,0,0.0,0.0,0.007064987361458054,0.025748524858943123,0.017066894532697077,test
1a2e2828#0,1a2e2828,0,1001,739,0.9274999556440632,0.04295704295704296,0.07592407592407593,0.1128871128871129,1.354533152909337,43,0.8795669824086604,0,0.0,0.0,0.2112421419057892,0.27898535991558915,0.2625557468148673,test
1a6449f1#0,1a6449f1,0,1001,788,0.929730044718525,0.04295704295704296,0.06393606393606394,0.0989010989010989,1.2703045685279188,43,0.916243654822335,2,0.001998001998001998,0.0,-0.115022109353866,0.08737226064712833,0.05953781260509334,test
1acc24af#0,1acc24af,0,1001,583,0.8854998572769459,0.06493506493506493,0.08291708291708291,0.10289710289710291,1.7169811320754718,65,0.6483704974271012,0,0.0,0.0,-0.39506339786194794,-0.3591535437893216,-0.40811288217908015,dev
1c02dbbe#0,1c02dbbe,0,1001,684,0.1168852026063828,0.04195804195804196,0.08391608391608392,0.17582417582417584,1.463450292397661,42,0.8874269005847953,0,0.0,0.0,0.24985862121774696,0.25198928491493744,0.24757368694033158,test
1c0d0a4b#0,1c0d0a4b,0,576,543,0.20113594248318856,0.008680555555555556,0.015625,0.034722222222222224,1.0607734806629834,5,0.9631675874769797,0,0.0,0.0,0.21962100939169996,0.22500135357801782,0.21919420680726243,test
1c56ad9f#0,1c56ad9f,0,1001,645,0.13156456359922875,0.22277722277722278,0.2297702297702298,0.24675324675324675,1.551937984496124,223,0.8744186046511628,0,0.0,0.0,0.35025893873580677,0.342630613344499,0.33212563232378384,test
1d0a4b61#0,1d0a4b61,0,1001,458,0.03387251017310067,0.46053946053946054,0.4785214785214785,0.5084915084915085,2.185589519650655,461,0.9388646288209607,11,0.01098901098901099,1.0,0.2232818083621189,0.23286751199001998,0.20395625434475514,dev
1d398264#0,1d398264,0,1001,416,0.591663675757937,0.3696303696303696,0.41258741258741255,0.4975024975024975,2.40625,370,0.9447115384615384,0,0.0,0.0,-0.2276809778817144,0.23015794740407958,0.22452369094005067,dev
1d398264#1,1d398264,1,1001,996,0.5477320194790225,0.001998001998001998,0.003996003996003996,0.00999000999000999,1.0050200803212852,2,0.9949799196787149,0,0.0,0.0,0.009758359293404715,0.01049950040992334,0.009659540377129475,dev
1da012fc#0,1da012fc,0,1001,479,0.6008374990168028,0.13186813186813187,0.2137862137862138,0.3256743256743257,2.0897703549060545,132,0.9123173277661796,0,0.0,0.0,0.38230982886531534,0.38930503812808487,0.35892627525665266,test
1e81d6f9#0,1e81d6f9,0,1001,830,0.8265071127312845,0.024975024975024976,0.04095904095904096,0.07492507492507493,1.2060240963855422,25,0.936144578313253,0,0.0,0.0,-0.028893639582009144,0.01829367328951839,-0.00048401596024383857,test
1e97544e#0,1e97544e,0,1001,953,0.04734445110992025,0.004995004995004995,0.008991008991008992,0.01798201798201798,1.050367261280168,5,0.9601259181532005,2,0.001998001998001998,0.0,0.13842555155465167,0.15143863166108543,0.15000216478580997,dev
2037f2c7#0,2037f2c7,0,1001,877,0.955819654760721,0.022977022977022976,0.03296703296703297,0.06093906093906094,1.1413911060433295,23,0.9475484606613455,0,0.0,0.0,-0.03782301170396356,-0.01623172400778955,-0.04119657409457496,test
2072aba6#0,2072aba6,0,1001,327,0.8108015817987633,0.054945054945054944,0.09090909090909091,0.1798201798201798,3.0611620795107033,55,0.6024464831804281,0,0.0,0.0,0.12623337173442045,0.18375787146401687,0.15299375541710342,test
20818e16#0,20818e16,0,1001,882,0.8591864500765608,0.013986013986013986,0.02097902097902098,0.03596403596403597,1.1349206349206349,14,0.9251700680272109,0,0.0,0.0,0.11065372661636591,0.11906013634243383,0.1083578876865633,dev
20981f0e#0,20981f0e,0,576,439,0.21156477253886952,0.04861111111111111,0.07465277777777778,0.12152777777777779,1.3120728929384966,28,0.8997722095671982,0,0.0,0.0,-0.01633834130765509,0.027733912975005527,0.007170861007482632,dev
212895b5#0,212895b5,0,1001,749,0.23384878004064258,0.07592407592407592,0.11688311688311688,0.13486513486513485,1.3364485981308412,76,0.890520694259012,6,0.005994005994005994,0.0,0.27292110587194096,0.2687115486742872,0.2602562238518046,dev
21f83797#0,21f83797,0,576,261,0.04331531281759793,0.3888888888888889,0.4166666666666667,0.45833333333333337,2.206896551724138,224,0.8237547892720306,0,0.0,0.0,0.33137937447199234,0.35067495070320154,0.3250897687970512,test
22a4bbc2#0,22a4bbc2,0,1001,516,0.8667477881740007,0.10989010989010989,0.13086913086913088,0.16283716283716285,1.939922480620155,110,0.6531007751937985,0,0.0,0.0,-0.18580918925788656,-0.06771000225097211,-0.10273568910579298,dev
25094a63#0,25094a63,0,1001,989,0.9521182408012192,0.002997002997002997,0.004995004995004995,0.01098901098901099,1.012133468149646,3,0.9888776541961577,0,0.0,0.0,0.11403406185442197,0.11744718316410342,0.11396621968082009,dev
2546ccf6#0,2546ccf6,0,1001,749,0.8785724447269683,0.024975024975024976,0.04495504495504496,0.07592407592407592,1.3364485981308412,25,0.8504672897196262,0,0.0,0.0,0.20439063669546667,0.23652573567729485,0.21401117200420308,test
256b0a75#0,256b0a75,0,1001,67,0.009581190341978685,0.6653346653346653,0.7262737262737263,0.8181818181818182,14.940298507462687,666,0.43283582089552236,0,0.0,1.0,0.0020890685487292434,-0.05331249744339503,-0.11101199506826066,dev
2685904e#0,2685904e,0,1001,811,0.6637550591274413,0.055944055944055944,0.07492507492507493,0.09490509490509491,1.2342786683107274,56,0.9173859432799013,0,0.0,0.0,0.13573966122678194,0.16676960281496891,0.14348612924047746,test
2697da3f#0,2697da3f,0,72,55,0.7978191441269936,0.08333333333333333,0.1527777777777778,0.2777777777777778,1.309090909090909,6,0.8727272727272727,0,0.0,0.0,-0.25109108427171495,-0.002306296173095822,-0.2844826817542579,test
2753e76c#0,2753e76c,0,1001,891,0.30288894921509535,0.015984015984015984,0.025974025974025976,0.04295704295704295,1.123456790123457,16,0.9315375982042648,1,0.000999000999000999,0.0,0.16076582662622785,0.16771399003168191,0.16181727895755527,test
27a77e38#0,27a77e38,0,1001,841,0.8385150621774866,0.06393606393606394,0.08591408591408592,0.11988011988011987,1.1902497027348395,64,0.9595719381688466,2,0.001998001998001998,0.0,-0.004775645261011092,0.12714707236880216,0.10669859942698147,test
27f8ce4f#0,27f8ce4f,0,1001,930,0.8543964488916607,0.022977022977022976,0.02897102897102897,0.03796203796203797,1.0763440860215054,23,0.9580645161290322,2,0.001998001998001998,0.0,0.16585705137449824,0.16755736665889961,0.16358170293733978,test
281123b4#0,281123b4,0,1001,869,0.7599963721544892,0.03196803196803197,0.04195804195804196,0.06393606393606394,1.1518987341772151,32,0.9378596087456847,0,0.0,0.0,0.12081429862034368,0.1257875128566339,0.12045527011556995,test
292dd178#0,292dd178,0,1001,442,0.9125301195009995,0.1108891108891109,0.13386613386613389,0.18981018981018982,2.264705882352941,111,0.6244343891402715,0,0.0,0.0,-0.43056369079422907,-0.3654700178436885,-0.42841150650293214,dev
29700607#0,29700607,0,1001,365,0.06302640834732287,0.17882117882117882,0.33766233766233766,0.4275724275724276,2.7424657534246575,179,0.7698630136986301,2,0.001998001998001998,0.0,0.10256525832000775,0.19247837444519073,0.17846196237110776,dev
2a5f8217#0,2a5f8217,0,1001,992,0.9340578284180364,0.001998001998001998,0.003996003996003996,0.00999000999000999,1.0090725806451613,2,0.9909274193548387,0,0.0,0.0,0.0659919563804463,0.06888780551972412,0.06550931438402222,dev
2b01abd0#0,2b01abd0,0,1001,824,0.8769521088860586,0.00999000999000999,0.015984015984015984,0.027972027972027972,1.2148058252427185,10,0.8276699029126213,0,0.0,0.0,0.04465508902775843,0.05069777921748673,0.03986206778723819,test
2c0b0aff#0,2c0b0aff,0,576,345,0.7109749078990268,0.024305555555555556,0.046875,0.10590277777777779,1.6695652173913043,14,0.8028985507246377,0,0.0,0.0,0.0864010404427723,0.2000578076716324,0.13213732258132796,dev
2c737e39#0,2c737e39,0,1001,885,0.14259285144088107,0.00999000999000999,0.016983016983016984,0.03396603396603396,1.1310734463276837,10,0.927683615819209,0,0.0,0.0,0.036270254178555714,0.053280320590139756,0.04981190707089246,test
2f0c5170#0,2f0c5170,0,1001,486,0.8447915738890206,0.052947052947052944,0.0929070929070929,0.14985014985014986,2.0596707818930042,53,0.6810699588477366,0,0.0,0.0,0.13908595796458625,0.20255688278531433,0.13215525417623752,dev
310f3251#0,310f3251,0,1001,337,0.3686490831845477,0.026973026973026972,0.04995004995004995,0.1018981018981019,2.970326409495549,27,0.3887240356083086,0,0.0,0.0,0.026768289926606133,0.06383912111490496,0.033897639676544425,dev
3194b014#0,3194b014,0,1001,893,0.9453490613744452,0.014985014985014986,0.026973026973026976,0.055944055944055944,1.1209406494960805,15,0.9552071668533034,0,0.0,0.0,0.011796712551912473,0.037162314588822,0.013308436736000578,test
319f2597#0,319f2597,0,1001,983,0.8491630445660875,0.002997002997002997,0.005994005994005994,0.011988011988011988,1.0183112919633774,3,0.9837232960325534,0,0.0,0.0,0.06519776449365927,0.07779052917837397,0.07321735027114532,test
31adaf00#0,31adaf00,0,576,486,0.23716917582234243,0.013888888888888888,0.027777777777777776,0.05729166666666666,1.1851851851851851,8,0.8950617283950617,0,0.0,0.0,0.19313969709630494,0.20739912496647894,0.19967456356321647,dev
31d5ba1a#0,31d5ba1a,0,1001,424,0.8581693781798994,0.04095904095904096,0.06093906093906094,0.1078921078921079,2.3608490566037736,41,0.3938679245283019,14,0.013986013986013986,0.0,-0.09623615335659838,-0.07751911801672923,-0.10974861231257367,test
31d5ba1a#1,31d5ba1a,1,1001,479,0.7688931719335773,0.03196803196803197,0.04795204795204795,0.07992007992007992,2.0897703549060545,32,0.4989561586638831,0,0.0,0.0,-0.026551423689856798,0.05837456226847144,0.025366459754786304,test
32e9702f#0,32e9702f,0,1001,504,0.32016631468426104,0.06293706293706294,0.08391608391608392,0.13486513486513488,1.9861111111111112,63,0.7083333333333334,0,0.0,0.0,0.12608010925661248,0.17535065020831167,0.1384296635827662,dev
332efdb3#0,332efdb3,0,9,1,0.0,1.0,1.0,1.0,9.0,9,0.0,0,0.0,0.0,,,,dev
3391f8c0#0,3391f8c0,0,1001,420,0.6161980238593835,0.07992007992007992,0.11388611388611389,0.18681318681318682,2.3833333333333333,80,0.5857142857142857,0,0.0,0.0,-0.1414871520691229,-0.12684074771570356,-0.21026745038964229,dev
33b52de3#0,33b52de3,0,1001,992,0.16533071634124974,0.002997002997002997,0.004995004995004995,0.01098901098901099,1.0090725806451613,3,0.9919354838709677,0,0.0,0.0,-0.08115681717964277,-0.07654829943242795,-0.07859635342803889,test
3490cc26#0,3490cc26,0,1001,647,0.09109471862724372,0.005994005994005994,0.011988011988011988,0.026973026973026976,1.5471406491499227,6,0.6506955177743431,3,0.002997002997002997,0.0,0.14088567686460238,0.1564578514195736,0.15089178590264316,test
34b99a2b#0,34b99a2b,0,1001,314,0.21864424368077628,0.2127872127872128,0.27472527472527475,0.4105894105894106,3.1878980891719744,213,0.697452229299363,0,0.0,0.0,0.34319594326142133,0.3319354520375161,0.3229424657986119,test
351d6448#0,351d6448,0,1001,564,0.830236416861801,0.2057942057942058,0.22377622377622378,0.26173826173826176,1.774822695035461,206,0.7872340425531915,2,0.001998001998001998,0.0,0.10324074327789047,0.11672589270829344,0.07726562785374728,test
358ba94e#0,358ba94e,0,1001,975,0.3086626466645991,0.001998001998001998,0.003996003996003996,0.00999000999000999,1.0266666666666666,2,0.9733333333333334,0,0.0,0.0,0.01367296693508899,0.0429301756142288,0.016353275536926986,dev
37d3e8b2#0,37d3e8b2,0,1001,964,0.391331134434174,0.002997002997002997,0.005994005994005994,0.014985014985014984,1.0383817427385893,3,0.966804979253112,0,0.0,0.0,0.043089613233351136,0.07196284311470073,0.04249892738811711,dev
3979b1a8#0,3979b1a8,0,1001,857,0.6542289423629356,0.03496503496503497,0.03796203796203797,0.046953046953046966,1.1680280046674445,35,0.8798133022170361,35,0.03496503496503497,0.0,-0.006700097884259114,0.00364691523801481,-0.006313279769883137,dev
3a301edc#0,3a301edc,0,1001,264,0.6713673676137355,0.07192807192807193,0.1038961038961039,0.16883116883116883,3.7916666666666665,72,0.26136363636363635,0,0.0,0.0,0.16633770887175978,0.20787342452036867,0.14743772407273037,dev
3b4c2228#0,3b4c2228,0,1001,503,0.9359745216069244,0.011988011988011988,0.021978021978021976,0.04795204795204795,1.9900596421471173,12,0.44532803180914515,0,0.0,0.0,-0.037598004538680535,0.009781061836466404,-0.03541893597841359,dev
3b4c2228#1,3b4c2228,1,1001,314,0.8863959543610769,0.0969030969030969,0.14485514485514484,0.24375624375624375,3.1878980891719744,97,0.4840764331210191,0,0.0,0.0,0.08073373384728338,0.2524996421081546,0.16730675390007413,dev
3d31c5b3#0,3d31c5b3,0,1001,791,0.8082425714813632,0.055944055944055944,0.06593406593406594,0.0939060939060939,1.2654867256637168,56,0.9140328697850821,0,0.0,0.0,0.23766489676595146,0.2493838342291149,0.23246008963909157,test
3ed85e70#0,3ed85e70,0,1001,915,0.023863263507617027,0.015984015984015984,0.024975024975024976,0.04295704295704296,1.0939890710382514,16,0.9551912568306011,0,0.0,0.0,0.1939910046170781,0.20309110501897268,0.19969894895284035,dev
3ee1011a#0,3ee1011a,0,1001,884,0.9507022834984761,0.008991008991008992,0.016983016983016984,0.03896103896103896,1.1323529411764706,9,0.9321266968325792,0,0.0,0.0,0.08739910521009286,0.1485745477347921,0.13353471747701032,dev
3f23242b#0,3f23242b,0,1001,193,0.15290012253803753,0.18581418581418582,0.2137862137862138,0.27672327672327673,5.186528497409326,186,0.5803108808290155,0,0.0,0.0,-0.3447739761534448,-0.20588626670095284,-0.27286257576950307,test
40f6cd08#0,40f6cd08,0,1001,971,0.11363809926585178,0.005994005994005994,0.008991008991008992,0.015984015984015984,1.030895983522142,6,0.9752832131822863,0,0.0,1.0,-0.056699414270555575,-0.05511143587578051,-0.0576499202684901,dev
414297c0#0,414297c0,0,1001,998,0.8057307423523427,0.001998001998001998,0.003996003996003996,0.007992007992007992,1.003006012024048,2,0.996993987975952,0,0.0,0.0,0.012801570993189706,0.013373353401152553,0.00987912804693217,test
423a55dc#0,423a55dc,0,1001,481,0.478680786386403,0.024975024975024976,0.04695304695304696,0.10489510489510491,2.081081081081081,25,0.6923076923076923,0,0.0,0.0,-0.0478749779629316,-0.019015787918036042,-0.09300073561782973,dev
42918530#0,42918530,0,1001,494,0.024328511557494936,0.054945054945054944,0.08191808191808192,0.13486513486513488,2.026315789473684,55,0.6882591093117408,0,0.0,0.0,0.11052332367020498,0.16629491739549715,0.15220699283042363,test
42a15761#0,42a15761,0,72,63,0.04397594473428201,0.05555555555555555,0.1111111111111111,0.19444444444444448,1.1428571428571428,4,0.9206349206349206,0,0.0,0.0,0.15416503692301875,0.20307299001323018,0.1609219002828674,dev
4364c1c4#0,4364c1c4,0,1001,838,0.9418520060201333,0.014985014985014986,0.029970029970029972,0.059940059940059943,1.194510739856802,15,0.9045346062052506,0,0.0,0.0,0.15515041180483374,0.1842086941988927,0.16113441012653332,dev
456873bc#0,456873bc,0,1001,743,0.5430190512734234,0.04395604395604396,0.05194805194805195,0.06893106893106893,1.3472409152086138,44,0.8156123822341858,0,0.0,0.0,-0.1320755532749557,-0.11629428452298601,-0.14923665857671295,dev
45737921#0,45737921,0,1001,911,0.7205874073830592,0.014985014985014986,0.027972027972027975,0.05494505494505495,1.0987925356750823,15,0.9626783754116356,3,0.002997002997002997,0.0,-0.03426483155820374,-0.033904388044284146,-0.04228697122673116,dev
45bbe264#0,45bbe264,0,1001,175,0.03330292213234842,0.7242757242757243,0.7322677322677322,0.7542457542457541,5.72,725,0.7028571428571428,1,0.000999000999000999,0.0,0.4541373365746887,0.4851420911676507,0.3931812761690499,test
477d2879#0,477d2879,0,1001,961,0.9162406929833973,0.005994005994005994,0.010989010989010988,0.022977022977022976,1.0416233090530698,6,0.9739854318418314,0,0.0,0.0,0.013623555449964216,0.025354799476680533,0.019030559755285167,test
47996f11#0,47996f11,0,1001,1001,0.07037542557384935,0.000999000999000999,0.001998001998001998,0.004995004995004995,1.0,1,1.0,0,0.0,0.0,,,,test
48131b3c#0,48131b3c,0,1001,91,0.28713524494377995,0.028971028971028972,0.055944055944055944,0.11988011988011987,11.0,29,0.08791208791208792,0,0.0,0.0,-0.11784921960803303,0.018405711465040456,-0.06933669362394035,test
4852f2fa#0,4852f2fa,0,576,145,0.676631778344107,0.4565972222222222,0.5034722222222222,0.6111111111111112,3.972413793103448,263,0.7310344827586207,0,0.0,0.0,-0.07495827247649085,0.08152441501505497,-0.0824784852800746,test
4852f2fa#1,4852f2fa,1,576,337,0.6357594401299678,0.041666666666666664,0.08159722222222221,0.16493055555555555,1.7091988130563798,24,0.8071216617210683,0,0.0,0.0,-0.059644758574697976,-0.01797250050649867,-0.08180574049119028,test
48f8583b#0,48f8583b,0,1001,717,0.9074347768901971,0.056943056943056944,0.1078921078921079,0.13386613386613389,1.3960948396094839,57,0.8758716875871687,57,0.056943056943056944,0.0,-0.03538274882206649,-0.020529326531655023,-0.09938091632018752,dev
4aab4007#0,4aab4007,0,1001,1000,0.07563354480074325,0.001998001998001998,0.002997002997002997,0.005994005994005994,1.001,2,0.999,0,0.0,0.0,0.040606574675047954,0.040935372850554416,0.03994897832403503,dev
4acc7107#0,4acc7107,0,1001,482,0.8950818796903024,0.02097902097902098,0.03896103896103896,0.07292707292707293,2.0767634854771786,21,0.4730290456431535,0,0.0,0.0,-0.15693245158966607,-0.11470040622058213,-0.15663037801738017,dev
4b6b68e5#0,4b6b68e5,0,1001,900,0.9735070414814458,0.017982017982017984,0.027972027972027975,0.05194805194805195,1.1122222222222222,18,0.9544444444444444,0,0.0,0.0,0.03525103893284187,0.07236500952314795,0.04131898765702609,dev
4c177718#0,4c177718,0,1001,894,0.7188622400561775,0.017982017982017984,0.024975024975024976,0.03896103896103896,1.1196868008948546,18,0.9295302013422819,1,0.000999000999000999,0.0,0.04965655737771995,0.058578188354021496,0.04916309726832564,test
4c177718#1,4c177718,1,1001,938,0.8617168332413617,0.006993006993006993,0.010989010989010988,0.020979020979020976,1.0671641791044777,7,0.9477611940298507,0,0.0,0.0,-0.02654977957985747,-0.017389008483198957,-0.02505637630190805,test
4cd1b7b2#0,4cd1b7b2,0,1001,896,0.8367626999528401,0.028971028971028972,0.03996003996003996,0.054945054945054944,1.1171875,29,0.9564732142857143,3,0.002997002997002997,0.0,0.009402878668094765,0.017648442771085855,0.005896706274243226,dev
4e45f183#0,4e45f183,0,1001,63,0.010102599955158276,0.6583416583416584,0.7112887112887113,0.7942057942057943,15.88888888888889,659,0.2857142857142857,0,0.0,0.0,0.1674820963477485,0.25369330964454556,0.21485522353489536,dev
4e469f39#0,4e469f39,0,576,274,0.19811581371080444,0.25,0.2673611111111111,0.3090277777777778,2.102189781021898,144,0.718978102189781,0,0.0,0.0,0.24453550184103692,0.2776977695728452,0.22953192264087088,test
4f537728#0,4f537728,0,1001,762,0.18319669633933977,0.005994005994005994,0.010989010989010988,0.025974025974025976,1.3136482939632546,6,0.7690288713910761,0,0.0,0.0,0.026966734188545862,0.053210908517257766,0.045336958302875346,dev
4ff4c9da#0,4ff4c9da,0,1001,855,0.3218362106272131,0.012987012987012988,0.022977022977022976,0.04795204795204795,1.1707602339181287,13,0.928654970760234,0,0.0,0.0,0.31819440907490965,0.32268864985108286,0.30134039809463214,test
505fff84#0,505fff84,0,1001,675,0.9146514067298153,0.03796203796203796,0.05994005994005994,0.11288711288711288,1.482962962962963,38,0.8474074074074074,0,0.0,0.0,0.23042188810067865,0.2921247878420794,0.27347309580303736,test
506d28a5#0,506d28a5,0,1001,630,0.37330386051769826,0.04895104895104895,0.08391608391608392,0.12687312687312688,1.5888888888888888,49,0.7984126984126985,6,0.005994005994005994,0.0,0.18962115003477525,0.19285315542048728,0.1875346969451552,dev
